datumId,datum,dag,dagVanWeek,dagNaam,week,maand,maandNaam,kwartaal,jaar
1726,1984-09-22,22,5,zaterdag,38,9,september,3,1984
1727,1984-09-23,23,6,zondag,38,9,september,3,1984
1728,1984-09-24,24,0,maandag,39,9,september,3,1984
1729,1984-09-25,25,1,dinsdag,39,9,september,3,1984
1730,1984-09-26,26,2,woensdag,39,9,september,3,1984
1731,1984-09-27,27,3,donderdag,39,9,september,3,1984
1732,1984-09-28,28,4,vrijdag,39,9,september,3,1984
1733,1984-09-29,29,5,zaterdag,39,9,september,3,1984
1734,1984-09-30,30,6,zondag,39,9,september,3,1984
1735,1984-10-01,1,0,maandag,40,10,oktober,4,1984
1736,1984-10-02,2,1,dinsdag,40,10,oktober,4,1984
1737,1984-10-03,3,2,woensdag,40,10,oktober,4,1984
1738,1984-10-04,4,3,donderdag,40,10,oktober,4,1984
1739,1984-10-05,5,4,vrijdag,40,10,oktober,4,1984
1740,1984-10-06,6,5,zaterdag,40,10,oktober,4,1984
1741,1984-10-07,7,6,zondag,40,10,oktober,4,1984
1742,1984-10-08,8,0,maandag,41,10,oktober,4,1984
1743,1984-10-09,9,1,dinsdag,41,10,oktober,4,1984
1744,1984-10-10,10,2,woensdag,41,10,oktober,4,1984
1745,1984-10-11,11,3,donderdag,41,10,oktober,4,1984
1746,1984-10-12,12,4,vrijdag,41,10,oktober,4,1984
1747,1984-10-13,13,5,zaterdag,41,10,oktober,4,1984
1748,1984-10-14,14,6,zondag,41,10,oktober,4,1984
1749,1984-10-15,15,0,maandag,42,10,oktober,4,1984
1750,1984-10-16,16,1,dinsdag,42,10,oktober,4,1984
1751,1984-10-17,17,2,woensdag,42,10,oktober,4,1984
1752,1984-10-18,18,3,donderdag,42,10,oktober,4,1984
1753,1984-10-19,19,4,vrijdag,42,10,oktober,4,1984
1754,1984-10-20,20,5,zaterdag,42,10,oktober,4,1984
1755,1984-10-21,21,6,zondag,42,10,oktober,4,1984
1756,1984-10-22,22,0,maandag,43,10,oktober,4,1984
1757,1984-10-23,23,1,dinsdag,43,10,oktober,4,1984
1758,1984-10-24,24,2,woensdag,43,10,oktober,4,1984
1759,1984-10-25,25,3,donderdag,43,10,oktober,4,1984
1760,1984-10-26,26,4,vrijdag,43,10,oktober,4,1984
1761,1984-10-27,27,5,zaterdag,43,10,oktober,4,1984
1762,1984-10-28,28,6,zondag,43,10,oktober,4,1984
1763,1984-10-29,29,0,maandag,44,10,oktober,4,1984
1764,1984-10-30,30,1,dinsdag,44,10,oktober,4,1984
1765,1984-10-31,31,2,woensdag,44,10,oktober,4,1984
1766,1984-11-01,1,3,donderdag,44,11,november,4,1984
1767,1984-11-02,2,4,vrijdag,44,11,november,4,1984
1768,1984-11-03,3,5,zaterdag,44,11,november,4,1984
1769,1984-11-04,4,6,zondag,44,11,november,4,1984
1770,1984-11-05,5,0,maandag,45,11,november,4,1984
1771,1984-11-06,6,1,dinsdag,45,11,november,4,1984
1772,1984-11-07,7,2,woensdag,45,11,november,4,1984
1773,1984-11-08,8,3,donderdag,45,11,november,4,1984
1774,1984-11-09,9,4,vrijdag,45,11,november,4,1984
1775,1984-11-10,10,5,zaterdag,45,11,november,4,1984
1776,1984-11-11,11,6,zondag,45,11,november,4,1984
1777,1984-11-12,12,0,maandag,46,11,november,4,1984
1778,1984-11-13,13,1,dinsdag,46,11,november,4,1984
1779,1984-11-14,14,2,woensdag,46,11,november,4,1984
1780,1984-11-15,15,3,donderdag,46,11,november,4,1984
1781,1984-11-16,16,4,vrijdag,46,11,november,4,1984
1782,1984-11-17,17,5,zaterdag,46,11,november,4,1984
1783,1984-11-18,18,6,zondag,46,11,november,4,1984
1784,1984-11-19,19,0,maandag,47,11,november,4,1984
1785,1984-11-20,20,1,dinsdag,47,11,november,4,1984
1786,1984-11-21,21,2,woensdag,47,11,november,4,1984
1787,1984-11-22,22,3,donderdag,47,11,november,4,1984
1788,1984-11-23,23,4,vrijdag,47,11,november,4,1984
1789,1984-11-24,24,5,zaterdag,47,11,november,4,1984
1790,1984-11-25,25,6,zondag,47,11,november,4,1984
1791,1984-11-26,26,0,maandag,48,11,november,4,1984
1792,1984-11-27,27,1,dinsdag,48,11,november,4,1984
1793,1984-11-28,28,2,woensdag,48,11,november,4,1984
1794,1984-11-29,29,3,donderdag,48,11,november,4,1984
1795,1984-11-30,30,4,vrijdag,48,11,november,4,1984
1796,1984-12-01,1,5,zaterdag,48,12,december,4,1984
1797,1984-12-02,2,6,zondag,48,12,december,4,1984
1798,1984-12-03,3,0,maandag,49,12,december,4,1984
1799,1984-12-04,4,1,dinsdag,49,12,december,4,1984
1800,1984-12-05,5,2,woensdag,49,12,december,4,1984
1801,1984-12-06,6,3,donderdag,49,12,december,4,1984
1802,1984-12-07,7,4,vrijdag,49,12,december,4,1984
1803,1984-12-08,8,5,zaterdag,49,12,december,4,1984
1804,1984-12-09,9,6,zondag,49,12,december,4,1984
1805,1984-12-10,10,0,maandag,50,12,december,4,1984
1806,1984-12-11,11,1,dinsdag,50,12,december,4,1984
1807,1984-12-12,12,2,woensdag,50,12,december,4,1984
1808,1984-12-13,13,3,donderdag,50,12,december,4,1984
1809,1984-12-14,14,4,vrijdag,50,12,december,4,1984
1810,1984-12-15,15,5,zaterdag,50,12,december,4,1984
1811,1984-12-16,16,6,zondag,50,12,december,4,1984
1812,1984-12-17,17,0,maandag,51,12,december,4,1984
1813,1984-12-18,18,1,dinsdag,51,12,december,4,1984
1814,1984-12-19,19,2,woensdag,51,12,december,4,1984
1815,1984-12-20,20,3,donderdag,51,12,december,4,1984
1816,1984-12-21,21,4,vrijdag,51,12,december,4,1984
1817,1984-12-22,22,5,zaterdag,51,12,december,4,1984
1818,1984-12-23,23,6,zondag,51,12,december,4,1984
1819,1984-12-24,24,0,maandag,52,12,december,4,1984
1820,1984-12-25,25,1,dinsdag,52,12,december,4,1984
1821,1984-12-26,26,2,woensdag,52,12,december,4,1984
1822,1984-12-27,27,3,donderdag,52,12,december,4,1984
1823,1984-12-28,28,4,vrijdag,52,12,december,4,1984
1824,1984-12-29,29,5,zaterdag,52,12,december,4,1984
1825,1984-12-30,30,6,zondag,52,12,december,4,1984
1826,1984-12-31,31,0,maandag,1,12,december,4,1984
1827,1985-01-01,1,1,dinsdag,1,1,januari,1,1985
1828,1985-01-02,2,2,woensdag,1,1,januari,1,1985
1829,1985-01-03,3,3,donderdag,1,1,januari,1,1985
1830,1985-01-04,4,4,vrijdag,1,1,januari,1,1985
1831,1985-01-05,5,5,zaterdag,1,1,januari,1,1985
1832,1985-01-06,6,6,zondag,1,1,januari,1,1985
1833,1985-01-07,7,0,maandag,2,1,januari,1,1985
1834,1985-01-08,8,1,dinsdag,2,1,januari,1,1985
1835,1985-01-09,9,2,woensdag,2,1,januari,1,1985
1836,1985-01-10,10,3,donderdag,2,1,januari,1,1985
1837,1985-01-11,11,4,vrijdag,2,1,januari,1,1985
1838,1985-01-12,12,5,zaterdag,2,1,januari,1,1985
1839,1985-01-13,13,6,zondag,2,1,januari,1,1985
1840,1985-01-14,14,0,maandag,3,1,januari,1,1985
1841,1985-01-15,15,1,dinsdag,3,1,januari,1,1985
1842,1985-01-16,16,2,woensdag,3,1,januari,1,1985
1843,1985-01-17,17,3,donderdag,3,1,januari,1,1985
1844,1985-01-18,18,4,vrijdag,3,1,januari,1,1985
1845,1985-01-19,19,5,zaterdag,3,1,januari,1,1985
1846,1985-01-20,20,6,zondag,3,1,januari,1,1985
1847,1985-01-21,21,0,maandag,4,1,januari,1,1985
1848,1985-01-22,22,1,dinsdag,4,1,januari,1,1985
1849,1985-01-23,23,2,woensdag,4,1,januari,1,1985
1850,1985-01-24,24,3,donderdag,4,1,januari,1,1985
1851,1985-01-25,25,4,vrijdag,4,1,januari,1,1985
1852,1985-01-26,26,5,zaterdag,4,1,januari,1,1985
1853,1985-01-27,27,6,zondag,4,1,januari,1,1985
1854,1985-01-28,28,0,maandag,5,1,januari,1,1985
1855,1985-01-29,29,1,dinsdag,5,1,januari,1,1985
1856,1985-01-30,30,2,woensdag,5,1,januari,1,1985
1857,1985-01-31,31,3,donderdag,5,1,januari,1,1985
1858,1985-02-01,1,4,vrijdag,5,2,februari,1,1985
1859,1985-02-02,2,5,zaterdag,5,2,februari,1,1985
1860,1985-02-03,3,6,zondag,5,2,februari,1,1985
1861,1985-02-04,4,0,maandag,6,2,februari,1,1985
1862,1985-02-05,5,1,dinsdag,6,2,februari,1,1985
1863,1985-02-06,6,2,woensdag,6,2,februari,1,1985
1864,1985-02-07,7,3,donderdag,6,2,februari,1,1985
1865,1985-02-08,8,4,vrijdag,6,2,februari,1,1985
1866,1985-02-09,9,5,zaterdag,6,2,februari,1,1985
1867,1985-02-10,10,6,zondag,6,2,februari,1,1985
1868,1985-02-11,11,0,maandag,7,2,februari,1,1985
1869,1985-02-12,12,1,dinsdag,7,2,februari,1,1985
1870,1985-02-13,13,2,woensdag,7,2,februari,1,1985
1871,1985-02-14,14,3,donderdag,7,2,februari,1,1985
1872,1985-02-15,15,4,vrijdag,7,2,februari,1,1985
1873,1985-02-16,16,5,zaterdag,7,2,februari,1,1985
1874,1985-02-17,17,6,zondag,7,2,februari,1,1985
1875,1985-02-18,18,0,maandag,8,2,februari,1,1985
1876,1985-02-19,19,1,dinsdag,8,2,februari,1,1985
1877,1985-02-20,20,2,woensdag,8,2,februari,1,1985
1878,1985-02-21,21,3,donderdag,8,2,februari,1,1985
1879,1985-02-22,22,4,vrijdag,8,2,februari,1,1985
1880,1985-02-23,23,5,zaterdag,8,2,februari,1,1985
1881,1985-02-24,24,6,zondag,8,2,februari,1,1985
1882,1985-02-25,25,0,maandag,9,2,februari,1,1985
1883,1985-02-26,26,1,dinsdag,9,2,februari,1,1985
1884,1985-02-27,27,2,woensdag,9,2,februari,1,1985
1885,1985-02-28,28,3,donderdag,9,2,februari,1,1985
1886,1985-03-01,1,4,vrijdag,9,3,maart,1,1985
1887,1985-03-02,2,5,zaterdag,9,3,maart,1,1985
1888,1985-03-03,3,6,zondag,9,3,maart,1,1985
1889,1985-03-04,4,0,maandag,10,3,maart,1,1985
1890,1985-03-05,5,1,dinsdag,10,3,maart,1,1985
1891,1985-03-06,6,2,woensdag,10,3,maart,1,1985
1892,1985-03-07,7,3,donderdag,10,3,maart,1,1985
1893,1985-03-08,8,4,vrijdag,10,3,maart,1,1985
1894,1985-03-09,9,5,zaterdag,10,3,maart,1,1985
1895,1985-03-10,10,6,zondag,10,3,maart,1,1985
1896,1985-03-11,11,0,maandag,11,3,maart,1,1985
1897,1985-03-12,12,1,dinsdag,11,3,maart,1,1985
1898,1985-03-13,13,2,woensdag,11,3,maart,1,1985
1899,1985-03-14,14,3,donderdag,11,3,maart,1,1985
1900,1985-03-15,15,4,vrijdag,11,3,maart,1,1985
1901,1985-03-16,16,5,zaterdag,11,3,maart,1,1985
1902,1985-03-17,17,6,zondag,11,3,maart,1,1985
1903,1985-03-18,18,0,maandag,12,3,maart,1,1985
1904,1985-03-19,19,1,dinsdag,12,3,maart,1,1985
1905,1985-03-20,20,2,woensdag,12,3,maart,1,1985
1906,1985-03-21,21,3,donderdag,12,3,maart,1,1985
1907,1985-03-22,22,4,vrijdag,12,3,maart,1,1985
1908,1985-03-23,23,5,zaterdag,12,3,maart,1,1985
1909,1985-03-24,24,6,zondag,12,3,maart,1,1985
1910,1985-03-25,25,0,maandag,13,3,maart,1,1985
1911,1985-03-26,26,1,dinsdag,13,3,maart,1,1985
1912,1985-03-27,27,2,woensdag,13,3,maart,1,1985
1913,1985-03-28,28,3,donderdag,13,3,maart,1,1985
1914,1985-03-29,29,4,vrijdag,13,3,maart,1,1985
1915,1985-03-30,30,5,zaterdag,13,3,maart,1,1985
1916,1985-03-31,31,6,zondag,13,3,maart,1,1985
1917,1985-04-01,1,0,maandag,14,4,april,2,1985
1918,1985-04-02,2,1,dinsdag,14,4,april,2,1985
1919,1985-04-03,3,2,woensdag,14,4,april,2,1985
1920,1985-04-04,4,3,donderdag,14,4,april,2,1985
1921,1985-04-05,5,4,vrijdag,14,4,april,2,1985
1922,1985-04-06,6,5,zaterdag,14,4,april,2,1985
1923,1985-04-07,7,6,zondag,14,4,april,2,1985
1924,1985-04-08,8,0,maandag,15,4,april,2,1985
1925,1985-04-09,9,1,dinsdag,15,4,april,2,1985
1926,1985-04-10,10,2,woensdag,15,4,april,2,1985
1927,1985-04-11,11,3,donderdag,15,4,april,2,1985
1928,1985-04-12,12,4,vrijdag,15,4,april,2,1985
1929,1985-04-13,13,5,zaterdag,15,4,april,2,1985
1930,1985-04-14,14,6,zondag,15,4,april,2,1985
1931,1985-04-15,15,0,maandag,16,4,april,2,1985
1932,1985-04-16,16,1,dinsdag,16,4,april,2,1985
1933,1985-04-17,17,2,woensdag,16,4,april,2,1985
1934,1985-04-18,18,3,donderdag,16,4,april,2,1985
1935,1985-04-19,19,4,vrijdag,16,4,april,2,1985
1936,1985-04-20,20,5,zaterdag,16,4,april,2,1985
1937,1985-04-21,21,6,zondag,16,4,april,2,1985
1938,1985-04-22,22,0,maandag,17,4,april,2,1985
1939,1985-04-23,23,1,dinsdag,17,4,april,2,1985
1940,1985-04-24,24,2,woensdag,17,4,april,2,1985
1941,1985-04-25,25,3,donderdag,17,4,april,2,1985
1942,1985-04-26,26,4,vrijdag,17,4,april,2,1985
1943,1985-04-27,27,5,zaterdag,17,4,april,2,1985
1944,1985-04-28,28,6,zondag,17,4,april,2,1985
1945,1985-04-29,29,0,maandag,18,4,april,2,1985
1946,1985-04-30,30,1,dinsdag,18,4,april,2,1985
1947,1985-05-01,1,2,woensdag,18,5,mei,2,1985
1948,1985-05-02,2,3,donderdag,18,5,mei,2,1985
1949,1985-05-03,3,4,vrijdag,18,5,mei,2,1985
1950,1985-05-04,4,5,zaterdag,18,5,mei,2,1985
1951,1985-05-05,5,6,zondag,18,5,mei,2,1985
1952,1985-05-06,6,0,maandag,19,5,mei,2,1985
1953,1985-05-07,7,1,dinsdag,19,5,mei,2,1985
1954,1985-05-08,8,2,woensdag,19,5,mei,2,1985
1955,1985-05-09,9,3,donderdag,19,5,mei,2,1985
1956,1985-05-10,10,4,vrijdag,19,5,mei,2,1985
1957,1985-05-11,11,5,zaterdag,19,5,mei,2,1985
1958,1985-05-12,12,6,zondag,19,5,mei,2,1985
1959,1985-05-13,13,0,maandag,20,5,mei,2,1985
1960,1985-05-14,14,1,dinsdag,20,5,mei,2,1985
1961,1985-05-15,15,2,woensdag,20,5,mei,2,1985
1962,1985-05-16,16,3,donderdag,20,5,mei,2,1985
1963,1985-05-17,17,4,vrijdag,20,5,mei,2,1985
1964,1985-05-18,18,5,zaterdag,20,5,mei,2,1985
1965,1985-05-19,19,6,zondag,20,5,mei,2,1985
1966,1985-05-20,20,0,maandag,21,5,mei,2,1985
1967,1985-05-21,21,1,dinsdag,21,5,mei,2,1985
1968,1985-05-22,22,2,woensdag,21,5,mei,2,1985
1969,1985-05-23,23,3,donderdag,21,5,mei,2,1985
1970,1985-05-24,24,4,vrijdag,21,5,mei,2,1985
1971,1985-05-25,25,5,zaterdag,21,5,mei,2,1985
1972,1985-05-26,26,6,zondag,21,5,mei,2,1985
1973,1985-05-27,27,0,maandag,22,5,mei,2,1985
1974,1985-05-28,28,1,dinsdag,22,5,mei,2,1985
1975,1985-05-29,29,2,woensdag,22,5,mei,2,1985
1976,1985-05-30,30,3,donderdag,22,5,mei,2,1985
1977,1985-05-31,31,4,vrijdag,22,5,mei,2,1985
1978,1985-06-01,1,5,zaterdag,22,6,juni,2,1985
1979,1985-06-02,2,6,zondag,22,6,juni,2,1985
1980,1985-06-03,3,0,maandag,23,6,juni,2,1985
1981,1985-06-04,4,1,dinsdag,23,6,juni,2,1985
1982,1985-06-05,5,2,woensdag,23,6,juni,2,1985
1983,1985-06-06,6,3,donderdag,23,6,juni,2,1985
1984,1985-06-07,7,4,vrijdag,23,6,juni,2,1985
1985,1985-06-08,8,5,zaterdag,23,6,juni,2,1985
1986,1985-06-09,9,6,zondag,23,6,juni,2,1985
1987,1985-06-10,10,0,maandag,24,6,juni,2,1985
1988,1985-06-11,11,1,dinsdag,24,6,juni,2,1985
1989,1985-06-12,12,2,woensdag,24,6,juni,2,1985
1990,1985-06-13,13,3,donderdag,24,6,juni,2,1985
1991,1985-06-14,14,4,vrijdag,24,6,juni,2,1985
1992,1985-06-15,15,5,zaterdag,24,6,juni,2,1985
1993,1985-06-16,16,6,zondag,24,6,juni,2,1985
1994,1985-06-17,17,0,maandag,25,6,juni,2,1985
1995,1985-06-18,18,1,dinsdag,25,6,juni,2,1985
1996,1985-06-19,19,2,woensdag,25,6,juni,2,1985
1997,1985-06-20,20,3,donderdag,25,6,juni,2,1985
1998,1985-06-21,21,4,vrijdag,25,6,juni,2,1985
1999,1985-06-22,22,5,zaterdag,25,6,juni,2,1985
2000,1985-06-23,23,6,zondag,25,6,juni,2,1985
2001,1985-06-24,24,0,maandag,26,6,juni,2,1985
2002,1985-06-25,25,1,dinsdag,26,6,juni,2,1985
2003,1985-06-26,26,2,woensdag,26,6,juni,2,1985
2004,1985-06-27,27,3,donderdag,26,6,juni,2,1985
2005,1985-06-28,28,4,vrijdag,26,6,juni,2,1985
2006,1985-06-29,29,5,zaterdag,26,6,juni,2,1985
2007,1985-06-30,30,6,zondag,26,6,juni,2,1985
2008,1985-07-01,1,0,maandag,27,7,juli,3,1985
2009,1985-07-02,2,1,dinsdag,27,7,juli,3,1985
2010,1985-07-03,3,2,woensdag,27,7,juli,3,1985
2011,1985-07-04,4,3,donderdag,27,7,juli,3,1985
2012,1985-07-05,5,4,vrijdag,27,7,juli,3,1985
2013,1985-07-06,6,5,zaterdag,27,7,juli,3,1985
2014,1985-07-07,7,6,zondag,27,7,juli,3,1985
2015,1985-07-08,8,0,maandag,28,7,juli,3,1985
2016,1985-07-09,9,1,dinsdag,28,7,juli,3,1985
2017,1985-07-10,10,2,woensdag,28,7,juli,3,1985
2018,1985-07-11,11,3,donderdag,28,7,juli,3,1985
2019,1985-07-12,12,4,vrijdag,28,7,juli,3,1985
2020,1985-07-13,13,5,zaterdag,28,7,juli,3,1985
2021,1985-07-14,14,6,zondag,28,7,juli,3,1985
2022,1985-07-15,15,0,maandag,29,7,juli,3,1985
2023,1985-07-16,16,1,dinsdag,29,7,juli,3,1985
2024,1985-07-17,17,2,woensdag,29,7,juli,3,1985
2025,1985-07-18,18,3,donderdag,29,7,juli,3,1985
2026,1985-07-19,19,4,vrijdag,29,7,juli,3,1985
2027,1985-07-20,20,5,zaterdag,29,7,juli,3,1985
2028,1985-07-21,21,6,zondag,29,7,juli,3,1985
2029,1985-07-22,22,0,maandag,30,7,juli,3,1985
2030,1985-07-23,23,1,dinsdag,30,7,juli,3,1985
2031,1985-07-24,24,2,woensdag,30,7,juli,3,1985
2032,1985-07-25,25,3,donderdag,30,7,juli,3,1985
2033,1985-07-26,26,4,vrijdag,30,7,juli,3,1985
2034,1985-07-27,27,5,zaterdag,30,7,juli,3,1985
2035,1985-07-28,28,6,zondag,30,7,juli,3,1985
2036,1985-07-29,29,0,maandag,31,7,juli,3,1985
2037,1985-07-30,30,1,dinsdag,31,7,juli,3,1985
2038,1985-07-31,31,2,woensdag,31,7,juli,3,1985
2039,1985-08-01,1,3,donderdag,31,8,augustus,3,1985
2040,1985-08-02,2,4,vrijdag,31,8,augustus,3,1985
2041,1985-08-03,3,5,zaterdag,31,8,augustus,3,1985
2042,1985-08-04,4,6,zondag,31,8,augustus,3,1985
2043,1985-08-05,5,0,maandag,32,8,augustus,3,1985
2044,1985-08-06,6,1,dinsdag,32,8,augustus,3,1985
2045,1985-08-07,7,2,woensdag,32,8,augustus,3,1985
2046,1985-08-08,8,3,donderdag,32,8,augustus,3,1985
2047,1985-08-09,9,4,vrijdag,32,8,augustus,3,1985
2048,1985-08-10,10,5,zaterdag,32,8,augustus,3,1985
2049,1985-08-11,11,6,zondag,32,8,augustus,3,1985
2050,1985-08-12,12,0,maandag,33,8,augustus,3,1985
2051,1985-08-13,13,1,dinsdag,33,8,augustus,3,1985
2052,1985-08-14,14,2,woensdag,33,8,augustus,3,1985
2053,1985-08-15,15,3,donderdag,33,8,augustus,3,1985
2054,1985-08-16,16,4,vrijdag,33,8,augustus,3,1985
2055,1985-08-17,17,5,zaterdag,33,8,augustus,3,1985
2056,1985-08-18,18,6,zondag,33,8,augustus,3,1985
2057,1985-08-19,19,0,maandag,34,8,augustus,3,1985
2058,1985-08-20,20,1,dinsdag,34,8,augustus,3,1985
2059,1985-08-21,21,2,woensdag,34,8,augustus,3,1985
2060,1985-08-22,22,3,donderdag,34,8,augustus,3,1985
2061,1985-08-23,23,4,vrijdag,34,8,augustus,3,1985
2062,1985-08-24,24,5,zaterdag,34,8,augustus,3,1985
2063,1985-08-25,25,6,zondag,34,8,augustus,3,1985
2064,1985-08-26,26,0,maandag,35,8,augustus,3,1985
2065,1985-08-27,27,1,dinsdag,35,8,augustus,3,1985
2066,1985-08-28,28,2,woensdag,35,8,augustus,3,1985
2067,1985-08-29,29,3,donderdag,35,8,augustus,3,1985
2068,1985-08-30,30,4,vrijdag,35,8,augustus,3,1985
2069,1985-08-31,31,5,zaterdag,35,8,augustus,3,1985
2070,1985-09-01,1,6,zondag,35,9,september,3,1985
2071,1985-09-02,2,0,maandag,36,9,september,3,1985
2072,1985-09-03,3,1,dinsdag,36,9,september,3,1985
2073,1985-09-04,4,2,woensdag,36,9,september,3,1985
2074,1985-09-05,5,3,donderdag,36,9,september,3,1985
2075,1985-09-06,6,4,vrijdag,36,9,september,3,1985
2076,1985-09-07,7,5,zaterdag,36,9,september,3,1985
2077,1985-09-08,8,6,zondag,36,9,september,3,1985
2078,1985-09-09,9,0,maandag,37,9,september,3,1985
2079,1985-09-10,10,1,dinsdag,37,9,september,3,1985
2080,1985-09-11,11,2,woensdag,37,9,september,3,1985
2081,1985-09-12,12,3,donderdag,37,9,september,3,1985
2082,1985-09-13,13,4,vrijdag,37,9,september,3,1985
2083,1985-09-14,14,5,zaterdag,37,9,september,3,1985
2084,1985-09-15,15,6,zondag,37,9,september,3,1985
2085,1985-09-16,16,0,maandag,38,9,september,3,1985
2086,1985-09-17,17,1,dinsdag,38,9,september,3,1985
2087,1985-09-18,18,2,woensdag,38,9,september,3,1985
2088,1985-09-19,19,3,donderdag,38,9,september,3,1985
2089,1985-09-20,20,4,vrijdag,38,9,september,3,1985
2090,1985-09-21,21,5,zaterdag,38,9,september,3,1985
2091,1985-09-22,22,6,zondag,38,9,september,3,1985
2092,1985-09-23,23,0,maandag,39,9,september,3,1985
2093,1985-09-24,24,1,dinsdag,39,9,september,3,1985
2094,1985-09-25,25,2,woensdag,39,9,september,3,1985
2095,1985-09-26,26,3,donderdag,39,9,september,3,1985
2096,1985-09-27,27,4,vrijdag,39,9,september,3,1985
2097,1985-09-28,28,5,zaterdag,39,9,september,3,1985
2098,1985-09-29,29,6,zondag,39,9,september,3,1985
2099,1985-09-30,30,0,maandag,40,9,september,3,1985
2100,1985-10-01,1,1,dinsdag,40,10,oktober,4,1985
2101,1985-10-02,2,2,woensdag,40,10,oktober,4,1985
2102,1985-10-03,3,3,donderdag,40,10,oktober,4,1985
2103,1985-10-04,4,4,vrijdag,40,10,oktober,4,1985
2104,1985-10-05,5,5,zaterdag,40,10,oktober,4,1985
2105,1985-10-06,6,6,zondag,40,10,oktober,4,1985
2106,1985-10-07,7,0,maandag,41,10,oktober,4,1985
2107,1985-10-08,8,1,dinsdag,41,10,oktober,4,1985
2108,1985-10-09,9,2,woensdag,41,10,oktober,4,1985
2109,1985-10-10,10,3,donderdag,41,10,oktober,4,1985
2110,1985-10-11,11,4,vrijdag,41,10,oktober,4,1985
2111,1985-10-12,12,5,zaterdag,41,10,oktober,4,1985
2112,1985-10-13,13,6,zondag,41,10,oktober,4,1985
2113,1985-10-14,14,0,maandag,42,10,oktober,4,1985
2114,1985-10-15,15,1,dinsdag,42,10,oktober,4,1985
2115,1985-10-16,16,2,woensdag,42,10,oktober,4,1985
2116,1985-10-17,17,3,donderdag,42,10,oktober,4,1985
2117,1985-10-18,18,4,vrijdag,42,10,oktober,4,1985
2118,1985-10-19,19,5,zaterdag,42,10,oktober,4,1985
2119,1985-10-20,20,6,zondag,42,10,oktober,4,1985
2120,1985-10-21,21,0,maandag,43,10,oktober,4,1985
2121,1985-10-22,22,1,dinsdag,43,10,oktober,4,1985
2122,1985-10-23,23,2,woensdag,43,10,oktober,4,1985
2123,1985-10-24,24,3,donderdag,43,10,oktober,4,1985
2124,1985-10-25,25,4,vrijdag,43,10,oktober,4,1985
2125,1985-10-26,26,5,zaterdag,43,10,oktober,4,1985
2126,1985-10-27,27,6,zondag,43,10,oktober,4,1985
2127,1985-10-28,28,0,maandag,44,10,oktober,4,1985
2128,1985-10-29,29,1,dinsdag,44,10,oktober,4,1985
2129,1985-10-30,30,2,woensdag,44,10,oktober,4,1985
2130,1985-10-31,31,3,donderdag,44,10,oktober,4,1985
2131,1985-11-01,1,4,vrijdag,44,11,november,4,1985
2132,1985-11-02,2,5,zaterdag,44,11,november,4,1985
2133,1985-11-03,3,6,zondag,44,11,november,4,1985
2134,1985-11-04,4,0,maandag,45,11,november,4,1985
2135,1985-11-05,5,1,dinsdag,45,11,november,4,1985
2136,1985-11-06,6,2,woensdag,45,11,november,4,1985
2137,1985-11-07,7,3,donderdag,45,11,november,4,1985
2138,1985-11-08,8,4,vrijdag,45,11,november,4,1985
2139,1985-11-09,9,5,zaterdag,45,11,november,4,1985
2140,1985-11-10,10,6,zondag,45,11,november,4,1985
2141,1985-11-11,11,0,maandag,46,11,november,4,1985
2142,1985-11-12,12,1,dinsdag,46,11,november,4,1985
2143,1985-11-13,13,2,woensdag,46,11,november,4,1985
2144,1985-11-14,14,3,donderdag,46,11,november,4,1985
2145,1985-11-15,15,4,vrijdag,46,11,november,4,1985
2146,1985-11-16,16,5,zaterdag,46,11,november,4,1985
2147,1985-11-17,17,6,zondag,46,11,november,4,1985
2148,1985-11-18,18,0,maandag,47,11,november,4,1985
2149,1985-11-19,19,1,dinsdag,47,11,november,4,1985
2150,1985-11-20,20,2,woensdag,47,11,november,4,1985
2151,1985-11-21,21,3,donderdag,47,11,november,4,1985
2152,1985-11-22,22,4,vrijdag,47,11,november,4,1985
2153,1985-11-23,23,5,zaterdag,47,11,november,4,1985
2154,1985-11-24,24,6,zondag,47,11,november,4,1985
2155,1985-11-25,25,0,maandag,48,11,november,4,1985
2156,1985-11-26,26,1,dinsdag,48,11,november,4,1985
2157,1985-11-27,27,2,woensdag,48,11,november,4,1985
2158,1985-11-28,28,3,donderdag,48,11,november,4,1985
2159,1985-11-29,29,4,vrijdag,48,11,november,4,1985
2160,1985-11-30,30,5,zaterdag,48,11,november,4,1985
2161,1985-12-01,1,6,zondag,48,12,december,4,1985
2162,1985-12-02,2,0,maandag,49,12,december,4,1985
2163,1985-12-03,3,1,dinsdag,49,12,december,4,1985
2164,1985-12-04,4,2,woensdag,49,12,december,4,1985
2165,1985-12-05,5,3,donderdag,49,12,december,4,1985
2166,1985-12-06,6,4,vrijdag,49,12,december,4,1985
2167,1985-12-07,7,5,zaterdag,49,12,december,4,1985
2168,1985-12-08,8,6,zondag,49,12,december,4,1985
2169,1985-12-09,9,0,maandag,50,12,december,4,1985
2170,1985-12-10,10,1,dinsdag,50,12,december,4,1985
2171,1985-12-11,11,2,woensdag,50,12,december,4,1985
2172,1985-12-12,12,3,donderdag,50,12,december,4,1985
2173,1985-12-13,13,4,vrijdag,50,12,december,4,1985
2174,1985-12-14,14,5,zaterdag,50,12,december,4,1985
2175,1985-12-15,15,6,zondag,50,12,december,4,1985
